domain_index,orientation,z_start_um,z_end_um,length_um
347.0,-1.0,2680.981290069538,2696.4779999999996,15.496709930461748
348.0,1.0,2696.478,2696.4850970051048,0.007097005104697018
349.0,-1.0,2696.4850970051048,2711.975,15.489902994895147
350.0,1.0,2711.975,2711.996200476661,0.02120047666130631
351.0,-1.0,2711.996200476661,2727.4719999999998,15.475799523338537
352.0,1.0,2727.4719999999998,2728.1371323352846,0.6651323352848522
353.0,-1.0,2728.1371323352846,2742.9689999999996,14.831867664714991
354.0,1.0,2742.969,2743.0130624347617,0.044062434761599434
355.0,-1.0,2743.0130624347617,2758.466,15.452937565238244
356.0,1.0,2758.466,2758.5655658767905,0.09956587679062068
357.0,-1.0,2758.5655658767905,2773.9629999999997,15.397434123209223
358.0,1.0,2773.963,2773.9644181082444,0.0014181082442519255
359.0,-1.0,2773.9644181082444,2789.46,15.495581891755592
360.0,1.0,2789.46,2789.4810784938577,0.02107849385765803
361.0,-1.0,2789.4810784938577,2804.957,15.475921506142186
362.0,1.0,2804.957,2804.972291453831,0.015291453831196122
363.0,-1.0,2804.972291453831,2820.4539999999997,15.481708546168647
364.0,1.0,2820.454,2820.454220260474,0.0002202604737249203
365.0,-1.0,2820.454220260474,2835.951,15.496779739526119
366.0,1.0,2835.951,2836.5131433516653,0.5621433516653269
367.0,-1.0,2836.5131433516653,2851.448,14.934856648334517
368.0,1.0,2851.448,2864.862446872027,13.414446872026929
369.0,-1.0,2864.862446872027,2866.9449999999997,2.082553127972915
370.0,1.0,2866.945,2866.945,0.0
371.0,-1.0,2866.945,2882.442,15.496999999999844
372.0,1.0,2882.442,2895.7730864885066,13.331086488506571
