domain_index,orientation,z_start_um,z_end_um,length_um
289.0,-1.0,2232.068,2247.065,14.996999999999844
290.0,1.0,2247.065,2247.565,0.5
291.0,-1.0,2247.565,2262.562,14.996999999999844
292.0,1.0,2262.562,2263.062,0.5
293.0,-1.0,2263.062,2278.0589999999997,14.996999999999844
294.0,1.0,2278.059,2278.559,0.5
295.0,-1.0,2278.559,2293.556,14.996999999999844
296.0,1.0,2293.556,2294.056,0.5
297.0,-1.0,2294.056,2309.053,14.996999999999844
298.0,1.0,2309.053,2309.553,0.5
299.0,-1.0,2309.553,2324.5499999999997,14.996999999999844
300.0,1.0,2324.55,2325.05,0.5
301.0,-1.0,2325.05,2340.047,14.996999999999844
302.0,1.0,2340.047,2340.547,0.5
303.0,-1.0,2340.547,2355.544,14.996999999999844
304.0,1.0,2355.544,2356.044,0.5
305.0,-1.0,2356.044,2371.0409999999997,14.996999999999844
306.0,1.0,2371.041,2371.541,0.5
307.0,-1.0,2371.541,2386.538,14.996999999999844
308.0,1.0,2386.538,2387.038,0.5
309.0,-1.0,2387.038,2402.035,14.996999999999844
310.0,1.0,2402.035,2402.535,0.5
311.0,-1.0,2402.535,2417.5319999999997,14.996999999999844
312.0,1.0,2417.532,2418.032,0.5
313.0,-1.0,2418.032,2433.029,14.996999999999844
314.0,1.0,2433.029,2433.529,0.5
315.0,-1.0,2433.529,2448.526,14.996999999999844
316.0,1.0,2448.526,2449.026,0.5
317.0,-1.0,2449.026,2464.0229999999997,14.996999999999844
318.0,1.0,2464.023,2464.523,0.5
319.0,-1.0,2464.523,2479.52,14.996999999999844
320.0,1.0,2479.52,2480.02,0.5
321.0,-1.0,2480.02,2495.017,14.996999999999844
322.0,1.0,2495.017,2495.517,0.5
323.0,-1.0,2495.517,2510.5139999999997,14.996999999999844
324.0,1.0,2510.514,2511.014,0.5
325.0,-1.0,2511.014,2526.011,14.996999999999844
326.0,1.0,2526.011,2526.511,0.5
327.0,-1.0,2526.511,2541.508,14.996999999999844
328.0,1.0,2541.508,2542.008,0.5
329.0,-1.0,2542.008,2557.0049999999997,14.996999999999844
330.0,1.0,2557.005,2557.505,0.5
331.0,-1.0,2557.505,2572.502,14.996999999999844
332.0,1.0,2572.502,2573.002,0.5
333.0,-1.0,2573.002,2587.999,14.996999999999844
334.0,1.0,2587.999,2588.499,0.5
335.0,-1.0,2588.499,2603.4959999999996,14.996999999999844
336.0,1.0,2603.496,2603.996,0.5
337.0,-1.0,2603.996,2618.993,14.996999999999844
338.0,1.0,2618.993,2619.493,0.5
339.0,-1.0,2619.493,2634.49,14.996999999999844
340.0,1.0,2634.49,2634.99,0.5
341.0,-1.0,2634.99,2649.9869999999996,14.996999999999844
342.0,1.0,2649.987,2650.487,0.5
343.0,-1.0,2650.487,2665.484,14.996999999999844
344.0,1.0,2665.484,2665.984,0.5
345.0,-1.0,2665.984,2680.9809999999998,14.996999999999844
