delay_ps,coincidence_norm
-2.1700000000000603,0.49999999978338944
-2.1600000000000605,0.49999999977427334
-2.1500000000000608,0.4999999997650793
-2.140000000000061,0.49999999975584486
-2.130000000000061,0.4999999997466088
-2.1200000000000614,0.49999999973741033
-2.1100000000000616,0.4999999997282888
-2.100000000000062,0.49999999971928344
-2.090000000000062,0.4999999997104327
-2.0800000000000622,0.49999999970177367
-2.0700000000000625,0.499999999693342
-2.0600000000000627,0.49999999968517106
-2.050000000000063,0.49999999967729136
-2.040000000000063,0.49999999966973024
-2.0300000000000633,0.49999999966251124
-2.0200000000000635,0.4999999996556536
-2.0100000000000637,0.49999999964917163
-2.000000000000064,0.4999999996430743
-1.9900000000000642,0.4999999996373647
-1.9800000000000644,0.4999999996320395
-1.9700000000000646,0.49999999962708863
-1.9600000000000648,0.49999999962249475
-1.950000000000065,0.4999999996182328
-1.9400000000000652,0.49999999961426983
-1.9300000000000654,0.49999999961056446
-1.9200000000000657,0.49999999960706665
-1.9100000000000659,0.4999999996037178
-1.900000000000066,0.4999999996004502
-1.8900000000000663,0.4999999995971871
-1.8800000000000665,0.49999999959384267
-1.8700000000000667,0.49999999959032204
-1.860000000000067,0.4999999995865215
-1.8500000000000671,0.4999999995823286
-1.8400000000000674,0.49999999957762237
-1.8300000000000676,0.49999999957227387
-1.8200000000000678,0.4999999995661464
-1.810000000000068,0.4999999995590963
-1.8000000000000682,0.49999999955097346
-1.7900000000000684,0.49999999954162194
-1.7800000000000686,0.49999999953088087
-1.7700000000000689,0.49999999951858537
-1.760000000000069,0.49999999950456764
-1.7500000000000693,0.4999999994886577
-1.7400000000000695,0.4999999994706848
-1.7300000000000697,0.4999999994504786
-1.72000000000007,0.49999999942787055
-1.7100000000000701,0.4999999994026949
-1.7000000000000703,0.49999999937479056
-1.6900000000000706,0.49999999934400224
-1.6800000000000708,0.4999999993101822
-1.670000000000071,0.4999999992731915
-1.6600000000000712,0.49999999923290195
-1.6500000000000714,0.4999999991891972
-1.6400000000000716,0.4999999991419747
-1.6300000000000718,0.4999999990911471
-1.620000000000072,0.4999999990366437
-1.6100000000000723,0.499999998978412
-1.6000000000000725,0.49999999891641894
-1.5900000000000727,0.4999999988506524
-1.580000000000073,0.49999999878112195
-1.5700000000000731,0.4999999987078604
-1.5600000000000733,0.499999998630924
-1.5500000000000735,0.49999999855039345
-1.5400000000000738,0.499999998466374
-1.530000000000074,0.4999999983789956
-1.5200000000000742,0.4999999982884125
-1.5100000000000744,0.4999999981948025
-1.5000000000000746,0.49999999809836604
-1.4900000000000748,0.49999999799932443
-1.480000000000075,0.4999999978979179
-1.4700000000000752,0.49999999779440296
-1.4600000000000755,0.4999999976890493
-1.4500000000000757,0.4999999975821359
-1.4400000000000759,0.49999999747394686
-1.430000000000076,0.4999999973647659
-1.4200000000000763,0.49999999725487126
-1.4100000000000765,0.4999999971445287
-1.4000000000000767,0.49999999703398484
-1.390000000000077,0.49999999692345903
-1.3800000000000772,0.499999996813135
-1.3700000000000774,0.49999999670315126
-1.3600000000000776,0.4999999965935913
-1.3500000000000778,0.49999999648447246
-1.340000000000078,0.499999996375734
-1.3300000000000782,0.49999999626722413
-1.3200000000000784,0.4999999961586856
-1.3100000000000787,0.4999999960497397
-1.3000000000000789,0.4999999959398678
-1.290000000000079,0.49999999582839005
-1.2800000000000793,0.4999999957144398
-1.2700000000000795,0.499999995596932
-1.2600000000000797,0.4999999954745231
-1.25000000000008,0.49999999534555967
-1.2400000000000801,0.4999999952080092
-1.2300000000000804,0.49999999505936776
-1.2200000000000806,0.4999999948965336
-1.2100000000000808,0.4999999947156325
-1.200000000000081,0.49999999451177707
-1.1900000000000812,0.49999999427873115
-1.1800000000000814,0.49999999400844347
-1.1700000000000816,0.4999999936903993
-1.1600000000000819,0.49999999331072054
-1.150000000000082,0.4999999928509179
-1.1400000000000823,0.4999999922861682
-1.1300000000000825,0.49999999158294145
-1.1200000000000827,0.4999999906957435
-1.110000000000083,0.49999998956266317
-1.1000000000000831,0.49999998809930574
-1.0900000000000833,0.4999999861905624
-1.0800000000000836,0.49999998367948756
-1.0700000000000838,0.49999998035232984
-1.060000000000084,0.49999997591846873
-1.0500000000000842,0.4999999699836357
-1.0400000000000844,0.4999999620143216
-1.0300000000000846,0.4999999512906673
-1.0200000000000848,0.4999999368443768
