signal_nm,phi2_fixed_idler_norm,pump2_norm,f2_norm
1.332775000000000091e+03,1.093485123826693850e-03,1.056251751586898067e-10,1.155043409904367161e-13
1.332793750000000045e+03,1.077385698111809611e-03,1.015174134236876239e-10,1.093779388789279842e-13
1.332812500000000000e+03,1.061525858986408057e-03,9.756617291771915518e-11,1.035733046805806258e-13
1.332831249999999955e+03,1.045902609666609761e-03,9.376561830290555944e-11,9.807376629982766151e-14
1.332849999999999909e+03,1.030512982032376562e-03,9.011012675308702836e-11,9.286350108453563681e-14
1.332868750000000091e+03,1.015354036433735148e-03,8.659428040798300123e-11,8.792749338781935717e-14
1.332887500000000045e+03,1.000422861635368466e-03,8.321285908823939364e-11,8.325149421546273500e-14
1.332906250000000000e+03,9.857165745097359877e-04,7.996083326221224469e-11,7.882198282528846516e-14
1.332924999999999955e+03,9.712323201019854328e-04,7.683335725606964344e-11,7.462613023797670033e-14
1.332943749999999909e+03,9.569672714326453227e-04,7.382576269927794099e-11,7.065176451471367116e-14
1.332962500000000091e+03,9.429186292220028982e-04,7.093355219779044191e-11,6.688733773511986263e-14
1.332981250000000045e+03,9.290836220263649133e-04,6.815239322658164648e-11,6.332189462791922150e-14
1.333000000000000000e+03,9.154595057668903687e-04,6.547811223451420682e-11,5.994504270214562497e-14
1.333018749999999955e+03,9.020435639120334389e-04,6.290668895419240561e-11,5.674692389539624525e-14
1.333037499999999909e+03,8.888331070843873702e-04,6.043425091079700740e-11,5.371818758292330252e-14
1.333056250000000091e+03,8.758254731437882523e-04,5.805706812136734350e-11,5.084996494978568932e-14
1.333075000000000045e+03,8.630180268264336626e-04,5.577154798009258694e-11,4.813384460421200089e-14
1.333093750000000000e+03,8.504081597205596747e-04,5.357423032157578306e-11,4.556184941841709883e-14
1.333112499999999955e+03,8.379932902024434405e-04,5.146178265710229792e-11,4.312641451475142143e-14
1.333131249999999909e+03,8.257708631430022523e-04,4.943099557818316021e-11,4.082036633304866832e-14
1.333150000000000091e+03,8.137383498309214407e-04,4.747877832025554930e-11,3.863690274939816603e-14
1.333168750000000045e+03,8.018932478300028590e-04,4.560215448316426626e-11,3.656957418165651953e-14
1.333187500000000000e+03,7.902330808351508504e-04,4.379825790092598267e-11,3.461226563552552993e-14
1.333206249999999955e+03,7.787553985364654464e-04,4.206432865775664464e-11,3.275917964751525699e-14
1.333224999999999909e+03,7.674577765088290600e-04,4.039770924337206499e-11,3.100482008010188018e-14
1.333243750000000091e+03,7.563378159469491590e-04,3.879584084464165899e-11,2.934397672173612647e-14
1.333262500000000045e+03,7.453931436565061890e-04,3.725625976747612600e-11,2.777171066793128887e-14
1.333281250000000000e+03,7.346214117890481447e-04,3.577659398530306505e-11,2.628334042523411179e-14
1.333299999999999955e+03,7.240202978196042883e-04,3.435455980951254964e-11,2.487442872179837569e-14
1.333318749999999909e+03,7.135875043636597881e-04,3.298795867769163841e-11,2.354076997459267416e-14
1.333337500000000091e+03,7.033207588822659555e-04,3.167467405572290793e-11,2.227837838392758623e-14
1.333356250000000045e+03,6.932178137942193903e-04,3.041266844968871737e-11,2.108347664091274894e-14
1.333375000000000000e+03,6.832764461139524421e-04,2.919998052365269166e-11,1.995248518887791655e-14
1.333393749999999955e+03,6.734944573986929904e-04,2.803472232021191718e-11,1.888201203713987568e-14
1.333412499999999909e+03,6.638696736052875254e-04,2.691507657958392607e-11,1.786884308647641601e-14
1.333431250000000091e+03,6.543999448848173686e-04,2.583929415433278116e-11,1.690993294270530075e-14
1.333450000000000045e+03,6.450831454997721327e-04,2.480569151623191092e-11,1.600239619902534870e-14
1.333468750000000000e+03,6.359171736205893174e-04,2.381264835199985956e-11,1.514349915731418441e-14
1.333487499999999955e+03,6.268999512115698948e-04,2.285860524480400698e-11,1.433065197208510600e-14
1.333506249999999909e+03,6.180294239030362366e-04,2.194206143897769226e-11,1.356140119360234557e-14
1.333525000000000091e+03,6.093035607237594744e-04,2.106157268440609715e-11,1.283342268731254623e-14
1.333543750000000045e+03,6.007203541345901504e-04,2.021574915835871429e-11,1.214451492079573396e-14
1.333562500000000000e+03,5.922778196745350551e-04,1.940325346163245811e-11,1.149259258480380041e-14
1.333581249999999955e+03,5.839739960049127694e-04,1.862279868681622357e-11,1.087568054839877009e-14
1.333599999999999909e+03,5.758069446392979863e-04,1.787314655585474970e-11,1.029190811676227501e-14
1.333618750000000091e+03,5.677747497785377070e-04,1.715310562468811626e-11,9.739503585212750995e-15
1.333637500000000045e+03,5.598755182432866521e-04,1.646152955241629774e-11,9.216789073872136175e-15
1.333656250000000000e+03,5.521073792728027575e-04,1.579731543298970216e-11,8.722175625012934224e-15
1.333674999999999955e+03,5.444684843712385312e-04,1.515940218689036330e-11,8.254158552958903923e-15
1.333693749999999909e+03,5.369570071737174736e-04,1.454676901117425370e-11,7.811313033507167276e-15
1.333712500000000091e+03,5.295711432802361479e-04,1.395843388521714039e-11,7.392289919677475872e-15
1.333731250000000045e+03,5.223091101123729851e-04,1.339345213086110300e-11,6.995811773575633590e-15
1.333750000000000000e+03,5.151691467438278098e-04,1.285091502439948979e-11,6.620669102403984705e-15
1.333768749999999955e+03,5.081495137648220839e-04,1.232994845919352474e-11,6.265716789445776468e-15
1.333787499999999909e+03,5.012484931515312579e-04,1.182971165653688469e-11,5.929870709397270949e-15
1.333806250000000091e+03,4.944643880435083648e-04,1.134939592363560532e-11,5.612104517887121061e-15
1.333825000000000045e+03,4.877955226730440203e-04,1.088822345648806969e-11,5.311446608970029060e-15
1.333843750000000000e+03,4.812402421283111281e-04,1.044544618660234294e-11,5.026977228596199139e-15
1.333862499999999955e+03,4.747969122981848984e-04,1.002034466948954002e-11,4.757825739783371916e-15
1.333881249999999909e+03,4.684639196587589405e-04,9.612227013939008731e-12,4.503168028289238104e-15
1.333900000000000091e+03,4.622396710722231580e-04,9.220427850158176979e-12,4.262224043346550822e-15
1.333918750000000045e+03,4.561225937637425408e-04,8.844307335835514681e-12,4.034255468200181729e-15
1.333937500000000000e+03,4.501111350334232458e-04,8.483250198404282912e-12,3.818563509500241262e-15
1.333956249999999955e+03,4.442037621973653379e-04,8.136664812450439176e-12,3.614486804151738531e-15
1.333974999999999909e+03,4.383989624230830140e-04,7.803982310952354117e-12,3.421399434499432300e-15
1.333993750000000091e+03,4.326952424775375367e-04,7.484655729069175773e-12,3.238709046606441375e-15
1.334012500000000045e+03,4.270911287266740083e-04,7.178159179471837860e-12,3.065855068986784476e-15
1.334031250000000000e+03,4.215851668634396066e-04,6.883987057863770154e-12,2.902307022488310427e-15
1.334049999999999955e+03,4.161759218221929252e-04,6.601653277870224353e-12,2.747562920235780553e-15
1.334068749999999909e+03,4.108619775966091824e-04,6.330690533991865494e-12,2.601147750787087235e-15
1.334087500000000091e+03,4.056419370647670777e-04,6.070649591854366341e-12,2.462612041095019028e-15
1.334106250000000045e+03,4.005144219117386540e-04,5.821098604548090136e-12,2.331530495571314123e-15
1.334125000000000000e+03,3.954780723601503123e-04,5.581622454280289297e-12,2.207500705632651012e-15
1.334143749999999955e+03,3.905315471480783149e-04,5.351822118355202931e-12,2.090141928665798887e-15
1.334162499999999909e+03,3.856735232819010514e-04,5.131314058643197486e-12,1.979093930078840792e-15
1.334181250000000091e+03,3.809026959333289969e-04,4.919729633644398349e-12,1.874015887254077327e-15
1.334200000000000045e+03,3.762177782465755071e-04,4.716714532355318471e-12,1.774585350915666507e-15
1.334218750000000000e+03,3.716175012042291373e-04,4.521928229197289804e-12,1.680497261723372841e-15
1.334237499999999955e+03,3.671006135019028497e-04,4.335043459131351439e-12,1.591463018892658472e-15
1.334256249999999909e+03,3.626658813782311121e-04,4.155745712366387195e-12,1.507209597954066330e-15
1.334275000000000091e+03,3.583120884362225454e-04,3.983732747808454439e-12,1.427478715227547036e-15
1.334293750000000045e+03,3.540380355213216569e-04,3.818714124729153633e-12,1.352026036887304480e-15
1.334312500000000000e+03,3.498425405550953707e-04,3.660410751793096316e-12,1.280620429792158632e-15
1.334331249999999955e+03,3.457244384067694907e-04,3.508554453022630417e-12,1.213043252301996003e-15
1.334349999999999909e+03,3.416825807281414096e-04,3.362887549950801960e-12,1.149087682656022611e-15
1.334368750000000091e+03,3.377158357687880946e-04,3.223162459368274792e-12,1.088558083029441465e-15
1.334387500000000045e+03,3.338230882977544353e-04,3.089141306203852822e-12,1.031269397837822388e-15
1.334406250000000000e+03,3.300032393856049714e-04,2.960595550842045208e-12,9.770465836320747554e-16
1.334424999999999955e+03,3.262552062985419558e-04,2.837305630481021173e-12,9.257240697860002193e-16
1.334443749999999909e+03,3.225779223223952143e-04,2.719060613922295339e-12,8.771452477483783111e-16
1.334462500000000091e+03,3.189703366221164293e-04,2.605657869351301142e-12,8.311619876961085705e-16
1.334481250000000045e+03,3.154314141055701700e-04,2.496902744614164393e-12,7.876341810361326869e-16
1.334500000000000000e+03,3.119601352280778283e-04,2.392608259537809728e-12,7.464293072400241920e-16
1.334518749999999955e+03,3.085554959169073278e-04,2.292594809836365720e-12,7.074220241671471775e-16
1.334537499999999909e+03,3.052165073577084984e-04,2.196689882214741531e-12,6.704937800108519500e-16
1.334556250000000091e+03,3.019421958862645965e-04,2.104727780200253065e-12,6.355324462949075322e-16
1.334575000000000045e+03,2.987316028085612021e-04,2.016549360366771439e-12,6.024319704101677836e-16
1.334593750000000000e+03,2.955837842744946640e-04,1.932001778512883047e-12,5.710920469177168211e-16
1.334612499999999955e+03,2.924978111401665515e-04,1.850938245482720617e-12,5.414178064928232496e-16
1.334631249999999909e+03,2.894727687941250232e-04,1.773217792212988087e-12,5.133195215173786987e-16
1.334650000000000091e+03,2.865077570218534878e-04,1.698705043721117649e-12,4.867123275945948251e-16
1.334668750000000045e+03,2.836018898779887583e-04,1.627270001665866823e-12,4.615159600613976270e-16
1.334687500000000000e+03,2.807542954849991286e-04,1.558787835168024603e-12,4.376545045724660343e-16
1.334706249999999955e+03,2.779641159680979823e-04,1.493138679600678481e-12,4.150561613521998733e-16
1.334724999999999909e+03,2.752305072553242306e-04,1.430207443038227199e-12,3.936530219425658331e-16
1.334743750000000091e+03,2.725526389380801399e-04,1.369883620089422389e-12,3.733808580996603660e-16
1.334762500000000045e+03,2.699296941335698743e-04,1.312061112824669199e-12,3.541789220871306290e-16
1.334781250000000000e+03,2.673608693526727102e-04,1.256638058555782794e-12,3.359897577673116383e-16
1.334799999999999955e+03,2.648453743310505209e-04,1.203516664179461590e-12,3.187590218511452460e-16
1.334818749999999909e+03,2.623824319224059591e-04,1.152603046884315473e-12,3.024353149000379573e-16
1.334837500000000091e+03,2.599712779036447664e-04,1.103807080941409176e-12,2.869700213617839599e-16
1.334856250000000045e+03,2.576111608864059608e-04,1.057042250371070066e-12,2.723171583917057610e-16
1.334875000000000000e+03,2.553013421404351654e-04,1.012225507270404077e-12,2.584332327629805882e-16
1.334893749999999955e+03,2.530410954680207148e-04,9.692771355703971011e-13,2.452771055848382456e-16
1.334912499999999909e+03,2.508297070647540704e-04,9.281206200407590438e-13,2.328098643415845474e-16
1.334931250000000091e+03,2.486664753519398112e-04,8.886825203298431226e-13,2.209947018451190426e-16
1.334950000000000045e+03,2.465507108744341360e-04,8.508923498575656638e-13,2.097968018166382077e-16
1.334968750000000000e+03,2.444817361418332607e-04,8.146824593732687208e-13,1.991832306254925937e-16
1.334987499999999955e+03,2.424588854833779211e-04,7.799879250129634764e-13,1.891228349227739803e-16
1.335006249999999909e+03,2.404815049327761636e-04,7.467464406700199399e-13,1.795861448568188410e-16
1.335025000000000091e+03,2.385489520610608140e-04,7.148982145371123876e-13,1.705452825102720456e-16
1.335043750000000045e+03,2.366605958588803853e-04,6.843858696436477990e-13,1.619738753512317535e-16
1.335062500000000000e+03,2.348158165915036793e-04,6.551543482426865725e-13,1.538469743697365008e-16
1.335081249999999955e+03,2.330140056733651815e-04,6.271508199150566061e-13,1.461409766834859610e-16
1.335099999999999909e+03,2.312545655149917604e-04,6.003245932241157219e-13,1.388335523335124404e-16
1.335118750000000091e+03,2.295369093962317864e-04,5.746270308137335640e-13,1.319035750845820911e-16
1.335137500000000045e+03,2.278604613321821490e-04,5.500114677962625063e-13,1.253310569857287216e-16
1.335156250000000000e+03,2.262246559408691066e-04,5.264331333223828846e-13,1.190970864969244183e-16
1.335174999999999955e+03,2.246289383052995248e-04,5.038490752001027753e-13,1.131837699819002114e-16
1.335193749999999909e+03,2.230727638469799927e-04,4.822180874537893064e-13,1.075741763950547972e-16
1.335212500000000091e+03,2.215555981758551103e-04,4.615006407077770996e-13,1.022522849707142220e-16
1.335231250000000045e+03,2.200769169824855339e-04,4.416588152906971881e-13,9.720293578439349555e-17
1.335250000000000000e+03,2.186362058856019684e-04,4.226562369475675868e-13,9.241178298649941352e-17
1.335268749999999955e+03,2.172329603147976629e-04,4.044580150739298331e-13,8.786525060346474134e-17
1.335287499999999909e+03,2.158666853852050753e-04,3.870306833626868940e-13,8.355049074343033897e-17
1.335306250000000091e+03,2.145368957379224003e-04,3.703421427787196586e-13,7.945534406847822312e-17
1.335325000000000045e+03,2.132431154478445397e-04,3.543616067701721899e-13,7.556830244884499399e-17
1.335343750000000000e+03,2.119848778723111083e-04,3.390595486275233019e-13,7.187847363053852851e-17
1.335362499999999955e+03,2.107617255298821685e-04,3.244076509157699038e-13,6.837554784262537939e-17
1.335381249999999909e+03,2.095732099815989294e-04,3.103787568896030957e-13,6.504976622507896905e-17
1.335400000000000091e+03,2.084188916826297338e-04,2.969468238260413809e-13,6.189189097055117466e-17
1.335418750000000045e+03,2.072983398810678902e-04,2.840868781907276578e-13,5.889317710858122237e-17
1.335437500000000000e+03,2.062111324695068619e-04,2.717749725761531582e-13,5.604534581537568486e-17
1.335456249999999955e+03,2.051568558843417647e-04,2.599881443344411949e-13,5.334055919211594724e-17
1.335474999999999909e+03,2.041351049673523926e-04,2.487043758496295408e-13,5.077139640928037679e-17
1.335493750000000091e+03,2.031454828391748727e-04,2.379025563766182463e-13,4.833083115476379879e-17
1.335512500000000045e+03,2.021876007878283617e-04,2.275624453912767251e-13,4.601221031556886355e-17
1.335531250000000000e+03,2.012610781343563218e-04,2.176646373915576817e-13,4.380923381622820676e-17
1.335549999999999955e+03,2.003655421258349024e-04,2.081905280952204593e-13,4.171593556290970856e-17
1.335568749999999909e+03,1.995006278039467658e-04,1.991222819768262649e-13,3.972666542034620043e-17
1.335587500000000091e+03,1.986659778877713242e-04,1.904428010957052752e-13,3.783607217454392151e-17
1.335606250000000045e+03,1.978612426565336691e-04,1.821356951605909951e-13,3.603908742323436784e-17
1.335625000000000000e+03,1.970860798257707933e-04,1.741852527872336904e-13,3.433091034310728939e-17
1.335643749999999955e+03,1.963401544397317354e-04,1.665764138987994553e-13,3.270699328924645324e-17
1.335662499999999909e+03,1.956231387410803314e-04,1.592947432268558798e-13,3.116302817482124470e-17
1.335681250000000091e+03,1.949347120663202828e-04,1.523264048690346786e-13,2.969493359650416064e-17
1.335700000000000045e+03,1.942745607205316688e-04,1.456581378626111031e-13,2.829884265712909689e-17
1.335718750000000000e+03,1.936423778678547636e-04,1.392772327329640459e-13,2.697109145308144073e-17
1.335737499999999955e+03,1.930378634172286796e-04,1.331715089812004997e-13,2.570820818721467254e-17
1.335756249999999909e+03,1.924607239083561759e-04,1.273292934721467000e-13,2.450690287350334684e-17
1.335775000000000091e+03,1.919106723925869187e-04,1.217393996877356345e-13,2.336405760047736325e-17
1.335793750000000045e+03,1.913874283309258248e-04,1.163911078133114591e-13,2.227671732589779213e-17
1.335812500000000000e+03,1.908907174745427598e-04,1.112741456210941156e-13,2.124208116866143251e-17
1.335831249999999955e+03,1.904202717589788285e-04,1.063786701240268918e-13,2.025749417545380038e-17
1.335849999999999909e+03,1.899758291941405384e-04,1.016952499645480939e-13,1.932043953299644855e-17
1.335868750000000091e+03,1.895571337488426232e-04,9.721484851371543019e-14,1.842853120235606228e-17
1.335887500000000045e+03,1.891639352513520625e-04,9.292880764990729295e-14,1.757950695384364597e-17
1.335906250000000000e+03,1.887959892734644815e-04,8.882883219169906344e-14,1.677122177759451658e-17
1.335924999999999955e+03,1.884530570307282502e-04,8.490697495857255613e-14,1.600164165236474003e-17
1.335943749999999909e+03,1.881349052707294300e-04,8.115562243490771106e-14,1.526883765037152191e-17
1.335962500000000091e+03,1.878413061706912367e-04,7.756748101266290588e-14,1.457098036159415235e-17
1.335981250000000045e+03,1.875720372324255023e-04,7.413556379119094540e-14,1.390633461925841144e-17
1.336000000000000000e+03,1.873268811762722507e-04,7.085317791098817104e-14,1.327325451002073363e-17
1.336018749999999955e+03,1.871056258409490702e-04,6.771391240049244981e-14,1.267017865385137392e-17
1.336037499999999909e+03,1.869080640810089251e-04,6.471162651560355843e-14,1.209562573826184827e-17
1.336056250000000091e+03,1.867339936616250031e-04,6.184043855272776404e-14,1.154819029309898921e-17
1.336075000000000045e+03,1.865832171619993872e-04,5.909471511607891996e-14,1.102653869341408570e-17
1.336093750000000000e+03,1.864555418739711795e-04,5.646906082066478259e-14,1.052940537698636627e-17
1.336112499999999955e+03,1.863507797015813785e-04,5.395830841518880957e-14,1.005558926548422109e-17
1.336131249999999909e+03,1.862687470648519963e-04,5.155750930645513559e-14,9.603950378014251433e-18
1.336150000000000091e+03,1.862092647998762592e-04,4.926192446998694787e-14,9.173406626270130083e-18
1.336168750000000045e+03,1.861721580634942788e-04,4.706701573194395614e-14,8.762930781931619386e-18
1.336187500000000000e+03,1.861572562366520407e-04,4.496843740612347949e-14,8.371547606364562187e-18
1.336206249999999955e+03,1.861643928294625912e-04,4.296202827322310580e-14,7.998331134199063841e-18
1.336224999999999909e+03,1.861934053865001637e-04,4.104380388789252591e-14,7.642402102201493235e-18
1.336243750000000091e+03,1.862441353931975090e-04,3.920994920085001400e-14,7.302925515656270219e-18
1.336262500000000045e+03,1.863164281826632180e-04,3.745681148282605817e-14,6.979108344643894788e-18
1.336281250000000000e+03,1.864101328445447441e-04,3.578089353890369167e-14,6.670197343348171518e-18
1.336299999999999955e+03,1.865251021330689230e-04,3.417884720126384207e-14,6.375476985544501540e-18
1.336318749999999909e+03,1.866611923764145968e-04,3.264746708890642905e-14,6.094267510007956745e-18
1.336337500000000091e+03,1.868182633875132420e-04,3.118368462414244929e-14,5.825923069979251826e-18
1.336356250000000045e+03,1.869961783752699413e-04,2.978456229522712266e-14,5.569829980962397632e-18
1.336375000000000000e+03,1.871948038570471538e-04,2.844728815481268139e-14,5.325405061482465462e-18
1.336393749999999955e+03,1.874140095700025375e-04,2.716917054554086470e-14,5.092094061859469940e-18
1.336412499999999909e+03,1.876536683855066100e-04,2.594763304283102240e-14,4.869370176220085122e-18
1.336431250000000091e+03,1.879136562246878992e-04,2.478020960667804803e-14,4.656732633294775830e-18
1.336450000000000045e+03,1.881938519719201966e-04,2.366453993331561253e-14,4.453705361541144634e-18
1.336468750000000000e+03,1.884941373918795453e-04,2.259836499952407129e-14,4.259835724891625247e-18
1.336487499999999955e+03,1.888143970461258884e-04,2.157952279089005317e-14,4.074693325048222316e-18
1.336506249999999909e+03,1.891545182118941574e-04,2.060594420726114726e-14,3.897868866934202559e-18
1.336525000000000091e+03,1.895143907983385431e-04,1.967564913774834357e-14,3.728973083717540822e-18
1.336543750000000045e+03,1.898939072679809369e-04,1.878674269847028586e-14,3.567635718381156136e-18
1.336562500000000000e+03,1.902929625571609848e-04,1.793741162672783122e-14,3.413504558725420135e-18
1.336581249999999955e+03,1.907114539956004560e-04,1.712592082478973097e-14,3.266244522861202746e-18
1.336599999999999909e+03,1.911492812257178388e-04,1.635061004746333576e-14,3.125536792553883014e-18
1.336618750000000091e+03,1.916063461350110155e-04,1.560989072748923401e-14,2.991077992047495303e-18
1.336637500000000045e+03,1.920825527661884754e-04,1.490224293328101767e-14,2.862579409384103331e-18
1.336656250000000000e+03,1.925778072543854447e-04,1.422621245332075262e-14,2.739766258688706760e-18
1.336674999999999955e+03,1.930920177404937940e-04,1.358040800228456138e-14,2.622376980481809412e-18
1.336693749999999909e+03,1.936250943054132815e-04,1.296349854393628693e-14,2.510162578669059160e-18
1.336712500000000091e+03,1.941769488955834245e-04,1.237421072562595031e-14,2.402885991738365700e-18
1.336731250000000045e+03,1.947474952481995439e-04,1.181132642033159614e-14,2.300321496574400698e-18
1.336750000000000000e+03,1.953366488206705585e-04,1.127368037150061908e-14,2.202254143145996457e-18
1.336768749999999955e+03,1.959443267213362714e-04,1.076015793654250753e-14,2.108479218396087526e-18
1.336787499999999909e+03,1.965704476336396788e-04,1.026969292492465048e-14,2.018801737703706049e-18
1.336806250000000091e+03,1.972149317607857955e-04,9.801265527040865231e-15,1.933035962753293518e-18
1.336825000000000045e+03,1.978777007396085403e-04,9.353900330041639965e-15,1.851004943865334638e-18
1.336843750000000000e+03,1.985586775880608201e-04,8.926664416980719074e-15,1.772540086139426312e-18
1.336862499999999955e+03,1.992577866305007752e-04,8.518665546005014363e-15,1.697480737624477018e-18
1.336881249999999909e+03,1.999749534314980111e-04,8.129050406203086001e-15,1.625673798643866317e-18
1.336900000000000091e+03,2.007101047404764047e-04,7.757002946884392166e-15,1.556973351147224725e-18
1.336918750000000045e+03,2.014631684114333505e-04,7.401742777362321034e-15,1.491240306770264884e-18
1.336937500000000000e+03,2.022340733609406154e-04,7.062523634203312378e-15,1.428342073094657061e-18
1.336956249999999955e+03,2.030227494830791639e-04,6.738631913300684803e-15,1.368152236559771711e-18
1.336974999999999909e+03,2.038291276022207441e-04,6.429385263906116756e-15,1.310550261721077334e-18
1.336993750000000091e+03,2.046531394100617083e-04,6.134131242214602271e-15,1.255421205634789430e-18
1.337012500000000045e+03,2.054947174017689258e-04,5.852246021936578102e-15,1.202655446676018161e-18
1.337031250000000000e+03,2.063537948230874950e-04,5.583133159449938225e-15,1.152148427096610390e-18
1.337049999999999955e+03,2.072303056034639280e-04,5.326222411397259976e-15,1.103800408484648134e-18
1.337068749999999909e+03,2.081241843057264845e-04,5.080968602436439171e-15,1.057516239609053396e-18
1.337087500000000091e+03,2.090353660665600062e-04,4.846850541047465447e-15,1.013205135855262746e-18
1.337106250000000045e+03,2.099637865393381314e-04,4.623369981508784074e-15,9.707804697418779178e-19
1.337125000000000000e+03,2.109093818470075550e-04,4.410050629945232373e-15,9.301595719396731692e-19
1.337143749999999955e+03,2.118720885105654611e-04,4.206437192754392541e-15,8.912635421232848612e-19
1.337162499999999909e+03,2.128518434145931424e-04,4.012094465565927300e-15,8.540170694083338130e-19
1.337181250000000091e+03,2.138485837455534851e-04,3.826606461057470329e-15,8.183482615951931075e-19
1.337200000000000045e+03,2.148622469365021610e-04,3.649575573986636815e-15,7.841884829168870555e-19
1.337218750000000000e+03,2.158927706296653046e-04,3.480621781893678174e-15,7.514721998894871171e-19
1.337237499999999955e+03,2.169400926071595641e-04,3.319381879965761039e-15,7.201368346641659649e-19
1.337256249999999909e+03,2.180041507545262350e-04,3.165508748660996834e-15,6.901226257386749463e-19
1.337275000000000091e+03,2.190848830161853228e-04,3.018670652648347742e-15,6.613724954834952768e-19
1.337293750000000045e+03,2.201822273263457090e-04,2.878550569845922549e-15,6.338319241167829767e-19
1.337312500000000000e+03,2.212961215950716887e-04,2.744845549165024292e-15,6.074488300105652555e-19
1.337331249999999955e+03,2.224265036257442045e-04,2.617266095874335109e-15,5.821734556654119084e-19
1.337349999999999909e+03,2.235733110933573961e-04,2.495535583344757938e-15,5.579582594245703483e-19
1.337368750000000091e+03,2.247364814972597179e-04,2.379389690076655440e-15,5.347578123892607851e-19
1.337387500000000045e+03,2.259159521092596323e-04,2.268575860960381582e-15,5.125287003420298260e-19
1.337406250000000000e+03,2.271116599396070591e-04,2.162852791712146787e-15,4.912294304688644650e-19
1.337424999999999955e+03,2.283235416847255873e-04,2.061989935552423334e-15,4.708203425628336393e-19
1.337443749999999909e+03,2.295515336872288887e-04,1.965767031131438085e-15,4.512635245425020534e-19
1.337462500000000091e+03,2.307955719186116736e-04,1.873973650845207753e-15,4.325227320901219344e-19
1.337481250000000045e+03,2.320555918928742043e-04,1.786408768655389345e-15,4.145633120223500108e-19
1.337500000000000000e+03,2.333315286804016548e-04,1.702880346595827460e-15,3.973521295328599263e-19
1.337518749999999955e+03,2.346233168217616626e-04,1.623204939146120515e-15,3.808574987319702065e-19
1.337537499999999909e+03,2.359308903245336338e-04,1.547207314764991671e-15,3.650491166622309380e-19
1.337556250000000091e+03,2.372541826075828114e-04,1.474720093793915702e-15,3.498980003648192571e-19
1.337575000000000045e+03,2.385931264735630380e-04,1.405583402079474258e-15,3.353764269924863801e-19
1.337593750000000000e+03,2.399476540771248577e-04,1.339644539612120231e-15,3.214578767547134621e-19
1.337612499999999955e+03,2.413176968723710681e-04,1.276757663571460947e-15,3.081169785429887254e-19
1.337631249999999909e+03,2.427031855983107379e-04,1.216783485135050607e-15,2.953294581761058174e-19
1.337650000000000091e+03,2.441040502364656283e-04,1.159588979482375271e-15,2.830720890508357132e-19
1.337668750000000045e+03,2.455202199811631078e-04,1.105047108419652276e-15,2.713226451317050068e-19
1.337687500000000000e+03,2.469516232098510492e-04,1.053036555082725751e-15,2.600598561465977152e-19
1.337706249999999955e+03,2.483981874451226721e-04,1.003441470223271818e-15,2.492633648772525201e-19
1.337724999999999909e+03,2.498598393320105313e-04,9.561512295460947024e-16,2.389136864582917901e-19
1.337743750000000091e+03,2.513365046046803133e-04,9.110602016494716884e-16,2.289921695650683578e-19
1.337762500000000045e+03,2.528281080581189569e-04,8.680675261184163981e-16,2.194809594160975395e-19
1.337781250000000000e+03,2.543345735319170486e-04,8.270769013042300330e-16,2.103629624987311975e-19
1.337799999999999955e+03,2.558558238526117642e-04,7.879963814029996179e-16,2.016218128966543161e-19
1.337818749999999909e+03,2.573917808430542672e-04,7.507381824187749163e-16,1.932418402290705082e-19
1.337837500000000091e+03,2.589423652746248531e-04,7.152184966374363019e-16,1.852080390220084030e-19
1.337856250000000045e+03,2.605074968460795691e-04,6.813573152344324830e-16,1.775060395096961135e-19
1.337875000000000000e+03,2.620870941722740232e-04,6.490782586723259016e-16,1.701220797823260285e-19
1.337893749999999955e+03,2.636810747379346302e-04,6.183084145502278708e-16,1.630429791856886806e-19
1.337912499999999909e+03,2.652893548837026525e-04,5.889781825819082063e-16,1.562561129583628313e-19
1.337931250000000091e+03,2.669118498003906397e-04,5.610211263995305442e-16,1.497493880292669343e-19
1.337950000000000045e+03,2.685484734876515027e-04,5.343738318802610555e-16,1.435112198937409993e-19
1.337968750000000000e+03,2.701991387389056105e-04,5.089757717157188379e-16,1.375305105546424120e-19
1.337987499999999955e+03,2.718637571210297797e-04,4.847691759579198488e-16,1.317966274595470457e-19
1.338006249999999909e+03,2.735422389527903254e-04,4.616989082789122724e-16,1.262993833885788008e-19
1.338025000000000091e+03,2.752344933014656630e-04,4.397123476924400257e-16,1.210290172556213152e-19
1.338043750000000045e+03,2.769404279364764986e-04,4.187592755124062350e-16,1.159761757551635517e-19
1.338062500000000000e+03,2.786599493422509187e-04,3.987917673016301228e-16,1.111318958559917563e-19
1.338081249999999955e+03,2.803929626750068980e-04,3.797640896154935509e-16,1.064875880569239033e-19
1.338099999999999909e+03,2.821393717654139079e-04,3.616326013115689630e-16,1.020350204067649394e-19
1.338118750000000091e+03,2.838990790991366918e-04,3.443556592420200223e-16,9.776630322857484864e-20
1.338137500000000045e+03,2.856719857919709851e-04,3.278935281274573461e-16,9.367387452049663535e-20
1.338156250000000000e+03,2.874579915912224581e-04,3.122082944338604721e-16,8.975048601314391285e-20
1.338174999999999955e+03,2.892569948532993469e-04,2.972637840780766814e-16,8.598918983583420540e-20
1.338193749999999909e+03,2.910688925190385600e-04,2.830254837924780501e-16,8.238332577119296975e-20
