signal_nm,phi2_fixed_idler_norm,pump2_norm,f2_norm
1.336037499999999909e+03,2.459737847942093528e-04,1.119409260166688839e-12,2.753556903214819589e-16
1.336056250000000091e+03,2.439153297170049584e-04,1.072186404434177647e-12,2.615325382442951633e-16
1.336075000000000045e+03,2.419029203654590049e-04,1.026922276578337885e-12,2.484248425181620605e-16
1.336093750000000000e+03,2.399359037662896019e-04,9.835370698839119385e-13,2.359947330009269221e-16
1.336112499999999955e+03,2.380136385139429444e-04,9.419541682924431290e-13,2.242063727247445599e-16
1.336131249999999909e+03,2.361354946189699424e-04,9.021000213842881028e-13,2.130258479913798463e-16
1.336150000000000091e+03,2.343008533927449827e-04,8.639040241549648126e-13,2.024210644421428106e-16
1.336168750000000045e+03,2.325091073023015311e-04,8.272984014151708278e-13,1.923616487207853083e-16
1.336187500000000000e+03,2.307596598247210697e-04,7.922180966178311863e-13,1.828188554529859851e-16
1.336206249999999955e+03,2.290519253139148453e-04,7.586006649692928574e-13,1.737654792715084375e-16
1.336224999999999909e+03,2.273853288723461639e-04,7.263861706508320755e-13,1.651757716045458435e-16
1.336243750000000091e+03,2.257593062185434061e-04,6.955170880028321931e-13,1.570253619651197967e-16
1.336262500000000045e+03,2.241733035369223052e-04,6.659382065123262780e-13,1.492911834885365544e-16
1.336281250000000000e+03,2.226267773651327336e-04,6.375965394722782282e-13,1.419514025296242297e-16
1.336299999999999955e+03,2.211191944390585311e-04,6.104412361686677275e-13,1.349853520446450792e-16
1.336318749999999909e+03,2.196500315739357667e-04,5.844234974581460214e-13,1.283734686052306577e-16
1.336337500000000091e+03,2.182187755271816480e-04,5.594964946175386703e-13,1.220972328143668465e-16
1.336356250000000045e+03,2.168249228779984509e-04,5.356152913364670128e-13,1.161391129610087470e-16
1.336375000000000000e+03,2.154679798794988869e-04,5.127367687274919904e-13,1.104825117118994841e-16
1.336393749999999955e+03,2.141474623346103828e-04,4.908195532535184089e-13,1.051117157081737052e-16
1.336412499999999909e+03,2.128628954763833346e-04,4.698239474489278052e-13,1.000118478946474976e-16
1.336431250000000091e+03,2.116138138256003969e-04,4.497118633384050799e-13,9.516882242344144731e-17
1.336450000000000045e+03,2.103997610642419579e-04,4.304467584392083070e-13,9.056930200929235294e-17
1.336468750000000000e+03,2.092202899223724924e-04,4.119935742636641430e-13,8.620065760412809177e-17
1.336487499999999955e+03,2.080749620324188565e-04,3.943186772114902610e-13,8.205093024255959434e-17
1.336506249999999909e+03,2.069633478082683552e-04,3.773898017729866758e-13,7.810879496816458995e-17
1.336525000000000091e+03,2.058850263284452543e-04,3.611759959472968424e-13,7.436352671617414278e-17
1.336543750000000045e+03,2.048395851970173989e-04,3.456475687924080076e-13,7.080496803731578532e-17
1.336562500000000000e+03,2.038266204349804334e-04,3.307760400310353140e-13,6.742349858351492933e-17
1.336581249999999955e+03,2.028457363361925946e-04,3.165340916257422335e-13,6.421000623473517019e-17
1.336599999999999909e+03,2.018965453646355513e-04,3.028955212526584600e-13,6.115585980502159889e-17
1.336618750000000091e+03,2.009786680222261173e-04,2.898351975993720780e-13,5.825288321790695516e-17
1.336637500000000045e+03,2.000917327223481065e-04,2.773290174195734663e-13,5.549333108393074727e-17
1.336656250000000000e+03,1.992353756795515129e-04,2.653538642720281554e-13,5.286986560543350335e-17
1.336674999999999955e+03,1.984092407819925471e-04,2.538875688836542941e-13,5.037553472784711806e-17
1.336693749999999909e+03,1.976129794713209491e-04,2.429088710745288566e-13,4.800375147697757373e-17
1.336712500000000091e+03,1.968462506289775111e-04,2.323973831780007932e-13,4.574827441577925260e-17
1.336731250000000045e+03,1.961087204530413415e-04,2.223335549073688932e-13,4.360318915767529287e-17
1.336750000000000000e+03,1.954000623422102307e-04,2.126986396074516659e-13,4.156289088192513850e-17
1.336768749999999955e+03,1.947199567817928083e-04,2.034746618389253030e-13,3.962206779539124715e-17
1.336787499999999909e+03,1.940680912170790419e-04,1.946443862439580719e-13,3.777568548632405942e-17
1.336806250000000091e+03,1.934441599523519819e-04,1.861912876447502946e-13,3.601897212965311132e-17
1.336825000000000045e+03,1.928478640282739280e-04,1.780995223259052902e-13,3.434740448757027734e-17
1.336843750000000000e+03,1.922789111077446067e-04,1.703539004536246622e-13,3.275669466811231205e-17
1.336862499999999955e+03,1.917370153618994533e-04,1.629398595905698663e-13,3.124277759934356730e-17
1.336881249999999909e+03,1.912218973596022521e-04,1.558434392624221036e-13,2.980179918047827273e-17
1.336900000000000091e+03,1.907332839581435977e-04,1.490512565341651658e-13,2.843010507245227663e-17
1.336918750000000045e+03,1.902709081886663398e-04,1.425504825587643761e-13,2.712423009259586451e-17
1.336937500000000000e+03,1.898345091434863491e-04,1.363288200582462541e-13,2.588088818134206493e-17
1.336956249999999955e+03,1.894238318727730372e-04,1.303744817036191945e-13,2.469696291130229632e-17
1.336974999999999909e+03,1.890386272690798466e-04,1.246761693552740546e-13,2.356949850561543163e-17
1.336993750000000091e+03,1.886786519679626206e-04,1.192230541333594618e-13,2.249569134225126593e-17
1.337012500000000045e+03,1.883436682288159452e-04,1.140047572839363989e-13,2.147288191294293626e-17
1.337031250000000000e+03,1.880334438406556011e-04,1.090113318091374713e-13,2.049854721740455823e-17
1.337049999999999955e+03,1.877477520072171752e-04,1.042332448338417265e-13,1.957029356417191552e-17
1.337068749999999909e+03,1.874863712470867022e-04,9.966136067809023977e-14,1.868584975977147940e-17
1.337087500000000091e+03,1.872490852862904360e-04,9.528692460734556527e-14,1.784306066254373127e-17
1.337106250000000045e+03,1.870356829567615929e-04,9.110154723623179794e-14,1.703988108317000561e-17
1.337125000000000000e+03,1.868459580953434767e-04,8.709718955683995934e-14,1.627437001188259897e-17
1.337143749999999955e+03,1.866797094367432985e-04,8.326614856984778041e-14,1.554468515460826930e-17
1.337162499999999909e+03,1.865367405165590197e-04,7.960104349330130991e-14,1.484907776244740415e-17
1.337181250000000091e+03,1.864168595709679100e-04,7.609480252669494951e-14,1.418588773742897643e-17
1.337200000000000045e+03,1.863198794346916849e-04,7.274065014820330851e-14,1.355353899971867303e-17
1.337218750000000000e+03,1.862456174450743474e-04,6.953209492427334440e-14,1.295053510274453573e-17
1.337237499999999955e+03,1.861938953417198700e-04,6.646291781111436862e-14,1.237545508196421398e-17
1.337256249999999909e+03,1.861645391710021720e-04,6.352716092924593739e-14,1.182694952541718419e-17
1.337275000000000091e+03,1.861573791894908690e-04,6.071911679108832064e-14,1.130373685338234897e-17
1.337293750000000045e+03,1.861722497675775978e-04,5.803331796557091881e-14,1.080459979628672947e-17
1.337312500000000000e+03,1.862089892958505518e-04,5.546452715999283412e-14,1.032838205984044064e-17
1.337331249999999955e+03,1.862674400904728504e-04,5.300772770498106500e-14,9.873985167491893032e-18
1.337349999999999909e+03,1.863474483004679114e-04,5.065811442506609381e-14,9.440365470524130753e-18
1.337368750000000091e+03,1.864488638151615997e-04,4.841108487984795737e-14,9.026531316693739328e-18
1.337387500000000045e+03,1.865715401726546663e-04,4.626223096135544504e-14,8.631540368968549012e-18
1.337406250000000000e+03,1.867153344698458935e-04,4.420733083276265821e-14,8.254497066166605320e-18
1.337424999999999955e+03,1.868801072712385225e-04,4.224234119578232657e-14,7.894550217892564191e-18
1.337443749999999909e+03,1.870657225221374282e-04,4.036338987256786348e-14,7.550890726589691267e-18
1.337462500000000091e+03,1.872720474578690338e-04,3.856676869041833567e-14,7.222749429659480007e-18
1.337481250000000045e+03,1.874989525178865865e-04,3.684892665675653490e-14,6.909395055486269469e-18
1.337500000000000000e+03,1.877463112592097326e-04,3.520646341297560852e-14,6.610132287043865824e-18
1.337518749999999955e+03,1.880140002703862450e-04,3.363612295547140181e-14,6.324299927261886471e-18
1.337537499999999909e+03,1.883018990864994630e-04,3.213478761419190482e-14,6.051269160901259484e-18
1.337556250000000091e+03,1.886098901046916502e-04,3.069947227719574291e-14,5.790441907523090177e-18
1.337575000000000045e+03,1.889378585024736705e-04,2.932731885224137595e-14,5.541249260903411698e-18
1.337593750000000000e+03,1.892856921531536950e-04,2.801559095524916286e-14,5.303150009970793711e-18
1.337612499999999955e+03,1.896532815461889727e-04,2.676166881710422126e-14,5.075629237251378521e-18
1.337631249999999909e+03,1.900405197051704357e-04,2.556304439946527038e-14,4.858196990357494314e-18
1.337650000000000091e+03,1.904473021087528105e-04,2.441731671154490868e-14,4.650387022841611291e-18
1.337668750000000045e+03,1.908735266088270612e-04,2.332218731955405310e-14,4.451755600527007870e-18
1.337687500000000000e+03,1.913190933575611183e-04,2.227545604098193777e-14,4.261880370093684776e-18
1.337706249999999955e+03,1.917839047255620491e-04,2.127501681669377638e-14,4.080359286261253116e-18
1.337724999999999909e+03,1.922678652263199058e-04,2.031885375294216259e-14,3.906809594678972473e-18
1.337743750000000091e+03,1.927708814392560966e-04,1.940503732693434291e-14,3.740866867476963707e-18
1.337762500000000045e+03,1.932928619394618268e-04,1.853172074943658171e-14,3.582184088863315330e-18
1.337781250000000000e+03,1.938337172186276134e-04,1.769713647743696026e-14,3.430430787689790605e-18
1.337799999999999955e+03,1.943933596112155417e-04,1.689959287136379380e-14,3.285292214891641497e-18
1.337818749999999909e+03,1.949717032292873841e-04,1.613747099070552931e-14,3.146468563403255955e-18
1.337837500000000091e+03,1.955686638809322651e-04,1.540922152258791389e-14,3.013674227917313691e-18
1.337856250000000045e+03,1.961841590067576753e-04,1.471336183768877815e-14,2.886637102920900584e-18
1.337875000000000000e+03,1.968181076081348035e-04,1.404847316845270564e-14,2.765097916574795970e-18
1.337893749999999955e+03,1.974704301739129482e-04,1.341319790458410848e-14,2.648809598665086464e-18
1.337912499999999909e+03,1.981410486222482217e-04,1.280623700101164484e-14,2.537536681048119933e-18
1.337931250000000091e+03,1.988298862198718505e-04,1.222634749384317100e-14,2.431054728390109078e-18
1.337950000000000045e+03,1.995368675262922532e-04,1.167234011974298975e-14,2.329149798212347576e-18
1.337968750000000000e+03,2.002619183207096491e-04,1.114307703455892515e-14,2.231617928164666019e-18
1.337987499999999955e+03,2.010049655470199845e-04,1.063746962721988273e-14,2.138264649549526775e-18
1.338006249999999909e+03,2.017659372364046595e-04,1.015447642493419080e-14,2.048904525246541913e-18
1.338025000000000091e+03,2.025447624531653053e-04,9.693101085866950515e-15,1.963360711253661230e-18
1.338043750000000045e+03,2.033413712278495165e-04,9.252390475962379901e-15,1.881464540268274234e-18
1.338062500000000000e+03,2.041556944998405843e-04,8.831432826060109443e-15,1.803055126310874405e-18
1.338081249999999955e+03,2.049876640532433093e-04,8.429355966464432023e-15,1.727978989229561900e-18
1.338099999999999909e+03,2.058372124582614885e-04,8.045325635357288629e-15,1.656089698081930714e-18
1.338118750000000091e+03,2.067042730144582545e-04,7.678543858348365497e-15,1.587247532442386630e-18
1.338137500000000045e+03,2.075887796824176738e-04,7.328247396017996191e-15,1.521319160561108943e-18
1.338156250000000000e+03,2.084906670382354965e-04,6.993706256735301988e-15,1.458177333784666762e-18
1.338174999999999955e+03,2.094098702135820480e-04,6.674222272068974878e-15,1.397700596107383255e-18
1.338193749999999909e+03,2.103463248366501000e-04,6.369127732158947260e-15,1.339773008189625236e-18
1.338212500000000091e+03,2.112999669764392934e-04,6.077784078603640449e-15,1.284283885117708440e-18
1.338231250000000045e+03,2.122707330956096069e-04,5.799580652460893545e-15,1.231127547218613203e-18
1.338250000000000000e+03,2.132585599843222829e-04,5.533933495144431494e-15,1.180203083106781947e-18
1.338268749999999955e+03,2.142633847252415377e-04,5.280284199892581518e-15,1.131414124602956295e-18
1.338287499999999909e+03,2.152851446285442580e-04,5.038098811855140307e-15,1.084668632593040243e-18
1.338306250000000091e+03,2.163237771814461880e-04,4.806866774699388517e-15,1.039878693508710427e-18
1.338325000000000045e+03,2.173792200046348918e-04,4.586099921830690696e-15,9.969603258380567102e-19
1.338343750000000000e+03,2.184514107976259637e-04,4.375331510337872051e-15,9.558332960607598112e-19
1.338362499999999955e+03,2.195402872902427855e-04,4.174115295932312235e-15,9.164209436245125721e-19
1.338381249999999909e+03,2.206457872055948171e-04,3.982024647134034329e-15,8.786500145089835494e-19
1.338400000000000091e+03,2.217678481918142219e-04,3.798651697134241089e-15,8.424505027816566715e-19
1.338418750000000045e+03,2.229064077979472491e-04,3.623606531649892683e-15,8.077555000233417011e-19
1.338437500000000000e+03,2.240614034128601459e-04,3.456516411365441178e-15,7.745010519206303707e-19
1.338456249999999955e+03,2.252327722295087062e-04,3.297025027501501558e-15,7.426260219037792322e-19
1.338474999999999909e+03,2.264204512010081869e-04,3.144791789073082955e-15,7.120719613337285504e-19
1.338493750000000091e+03,2.276243769854998386e-04,2.999491140558542655e-15,6.827829859186049633e-19
1.338512500000000045e+03,2.288444859260188710e-04,2.860811908714564258e-15,6.547056581908359226e-19
1.338531250000000000e+03,2.300807139878529640e-04,2.728456677247556594e-15,6.277888754860591533e-19
1.338549999999999955e+03,2.313329967319138834e-04,2.602141188265559827e-15,6.019837634079746123e-19
1.338568749999999909e+03,2.326012692671745885e-04,2.481593769302237808e-15,5.772435743175865597e-19
1.338587500000000091e+03,2.338854662133418860e-04,2.366554784894994818e-15,5.535235906987333679e-19
1.338606250000000045e+03,2.351855216657388237e-04,2.256776111663018847e-15,5.307810331273356171e-19
1.338625000000000000e+03,2.365013691525984544e-04,2.152020635884262681e-15,5.089749725908639722e-19
1.338643749999999955e+03,2.378329416047002395e-04,2.052061772641768299e-15,4.880662469924649456e-19
1.338662499999999909e+03,2.391801713144264547e-04,1.956683005639644638e-15,4.680173815831286343e-19
1.338681250000000091e+03,2.405429899015815241e-04,1.865677446767584106e-15,4.487925131550530974e-19
1.338700000000000045e+03,2.419213282793009360e-04,1.778847414655638722e-15,4.303573178133268659e-19
1.338718750000000000e+03,2.433151166225209095e-04,1.696004031327104460e-15,4.126789421330208351e-19
1.338737499999999955e+03,2.447242843281339912e-04,1.616966836274252840e-15,3.957259375384934579e-19
1.338756249999999909e+03,2.461487599938642435e-04,1.541563417146478812e-15,3.794681977753052277e-19
1.338775000000000091e+03,2.475884713771672003e-04,1.469629056387919069e-15,3.638768992682543057e-19
1.338793750000000045e+03,2.490433453728053948e-04,1.401006393131322345e-15,3.489244442836533918e-19
1.338812500000000000e+03,2.505133079696484320e-04,1.335545099718036138e-15,3.345844067032827701e-19
1.338831249999999955e+03,2.519982842333285192e-04,1.273101572189190018e-15,3.208314803423716746e-19
1.338849999999999909e+03,2.534981982834001745e-04,1.213538634199117489e-15,3.076414296517012363e-19
1.338868750000000091e+03,2.550129732447867269e-04,1.156725253732438803e-15,2.949910426557063179e-19
1.338887500000000045e+03,2.565425312364909521e-04,1.102536272127826513e-15,2.828580861087474210e-19
1.338906250000000000e+03,2.580867933449573640e-04,1.050852144842007840e-15,2.712212626846347920e-19
1.338924999999999955e+03,2.596456795932668865e-04,1.001558693474366366e-15,2.600601701232855697e-19
1.338943749999999909e+03,2.612191089182889733e-04,9.545468685717127728e-16,2.493552622535181263e-19
1.338962500000000091e+03,2.628069991426725460e-04,9.097125227526286466e-16,2.390878117880165573e-19
1.338981250000000045e+03,2.644092669620464451e-04,8.669561936941649038e-16,2.292398748207330794e-19
1.339000000000000000e+03,2.660258279091104374e-04,8.261828965837618402e-16,2.197942569166180095e-19
1.339018749999999955e+03,2.676565963419929445e-04,7.873019256081662429e-16,2.107344807550195308e-19
1.339037499999999909e+03,2.693014854205157431e-04,7.502266641168398196e-16,2.020447552265877221e-19
1.339056250000000091e+03,2.709604070832155468e-04,7.148744030551961778e-16,1.937099459182928364e-19
1.339075000000000045e+03,2.726332720210777991e-04,6.811661673465159511e-16,1.857155469270450502e-19
1.339093750000000000e+03,2.743199896770268814e-04,6.490265498579109133e-16,1.780476539526181874e-19
1.339112499999999955e+03,2.760204682110454317e-04,6.183835526336067619e-16,1.706929385701746939e-19
1.339131249999999909e+03,2.777346144862514001e-04,5.891684350812558805e-16,1.636386236657117945e-19
1.339150000000000091e+03,2.794623340504115883e-04,5.613155688111016424e-16,1.568724599616347714e-19
1.339168750000000045e+03,2.812035311311909466e-04,5.347622988445677741e-16,1.503827035930978063e-19
1.339187500000000000e+03,2.829581086027043411e-04,5.094488109105084262e-16,1.441580946604964931e-19
1.339206249999999955e+03,2.847259679789557749e-04,4.853180045746577663e-16,1.381878367464333984e-19
1.339224999999999909e+03,2.865070094093673551e-04,4.623153719465978357e-16,1.324615773359572113e-19
1.339243750000000091e+03,2.883011316365931493e-04,4.403888817178110310e-16,1.269693890791289745e-19
1.339262500000000045e+03,2.901082320182027407e-04,4.194888683129935364e-16,1.217017519082446192e-19
1.339281250000000000e+03,2.919282064845867540e-04,3.995679259176004227e-16,1.166495359068209752e-19
1.339299999999999955e+03,2.937609495491356700e-04,3.805808071845550502e-16,1.118039849519014423e-19
1.339318749999999909e+03,2.956063542891238785e-04,3.624843264090694483e-16,1.071567010562591322e-19
1.339337500000000091e+03,2.974643123216146393e-04,3.452372669758977396e-16,1.026996293897215840e-19
1.339356250000000045e+03,2.993347138138618643e-04,3.288002929029946568e-16,9.842504396485027439e-20
1.339375000000000000e+03,3.012174474664001955e-04,3.131358642916174036e-16,9.432553393049030930e-20
1.339393749999999955e+03,3.031124005013042340e-04,2.982081565229493292e-16,9.039399046097204270e-20
1.339412499999999909e+03,3.050194586538284192e-04,2.839829830314356111e-16,8.662359421099148151e-20
1.339431250000000091e+03,3.069385061713777963e-04,2.704277215043675130e-16,8.300780331301769310e-20
1.339450000000000045e+03,3.088694258019562757e-04,2.575112433512911508e-16,7.954034188550007113e-20
1.339468750000000000e+03,3.108120987773727202e-04,2.452038463083670476e-16,7.621518903345133983e-20
1.339487499999999955e+03,3.127664048394743017e-04,2.334771900341636060e-16,7.302656832893142261e-20
1.339506249999999909e+03,3.147322221990983353e-04,2.223042345719643292e-16,6.996893772425117647e-20
1.339525000000000091e+03,3.167094275482348594e-04,2.116591815475640491e-16,6.703697990697435649e-20
1.339543750000000045e+03,3.186978960572608901e-04,2.015174179867752155e-16,6.422559306099938149e-20
1.339562500000000000e+03,3.206975013619988964e-04,1.918554626360701285e-16,6.152988201706225646e-20
1.339581249999999955e+03,3.227081155745893421e-04,1.826509146777466991e-16,5.894514978256982641e-20
1.339599999999999909e+03,3.247296092796442073e-04,1.738824047335711909e-16,5.646688942567048040e-20
1.339618750000000091e+03,3.267618515080846484e-04,1.655295480549880841e-16,5.409077629707284273e-20
1.339637500000000045e+03,3.288047097786416005e-04,1.575728998097468016e-16,5.181266059194805048e-20
1.339656250000000000e+03,3.308580500500766684e-04,1.499939123631822161e-16,4.962856020709596576e-20
1.339674999999999955e+03,3.329217367603520741e-04,1.427748944757846543e-16,4.753465391286047931e-20
1.339693749999999909e+03,3.349956328075170942e-04,1.358989723266571957e-16,4.552727480047407771e-20
1.339712500000000091e+03,3.370795995496378579e-04,1.293500522843080114e-16,4.360290400600807429e-20
1.339731250000000045e+03,3.391734968237825401e-04,1.231127853490678535e-16,4.175816469856499652e-20
1.339750000000000000e+03,3.412771829203082598e-04,1.171725331886918912e-16,3.998981631154053329e-20
1.339768749999999955e+03,3.433905146111686235e-04,1.115153357040012024e-16,3.829474902152751879e-20
1.339787499999999909e+03,3.455133471404267932e-04,1.061278800491428770e-16,3.666997844991932468e-20
1.339806250000000091e+03,3.476455342370284181e-04,1.009974710482633692e-16,3.511264058708308733e-20
1.339825000000000045e+03,3.497869280952136252e-04,9.611200294320788648e-17,3.361998692238282765e-20
1.339843750000000000e+03,3.519373794105292818e-04,9.145993241421327325e-17,3.218937978056275054e-20
1.339862499999999955e+03,3.540967373648185425e-04,8.703025281735525151e-17,3.081828784488398072e-20
1.339881249999999909e+03,3.562648496518512793e-04,8.281246958527798167e-17,2.950428186826654132e-20
1.339900000000000091e+03,3.584415624473829718e-04,7.879657673753517537e-17,2.824503055509030803e-20
1.339918750000000045e+03,3.606267204482668668e-04,7.497303445360854400e-17,2.703829661796679494e-20
1.339937500000000000e+03,3.628201668734151232e-04,7.133274765981841552e-17,2.588193299225067854e-20
1.339956249999999955e+03,3.650217434560673667e-04,6.786704558500554919e-17,2.477387920453415140e-20
1.339974999999999909e+03,3.672312904822244099e-04,6.456766224346670710e-17,2.371215789293529504e-20
1.339993750000000091e+03,3.694486467547701590e-04,6.142671780058617253e-17,2.269487146330015954e-20
1.340012500000000045e+03,3.716736496500594325e-04,5.843670078561223702e-17,2.172019888819916340e-20
1.340031250000000000e+03,3.739061350809884626e-04,5.559045111070809327e-17,2.078639262957136746e-20
1.340049999999999955e+03,3.761459375651471392e-04,5.288114386150044721e-17,1.989177569247267435e-20
1.340068749999999909e+03,3.783928901631231361e-04,5.030227382504562843e-17,1.903473879104250989e-20
1.340087500000000091e+03,3.806468245501814975e-04,4.784764072096438362e-17,1.821373763622700425e-20
1.340106250000000045e+03,3.829075709968098235e-04,4.551133510551208021e-17,1.742729032840287057e-20
1.340125000000000000e+03,3.851749583820177438e-04,4.328772491717871974e-17,1.667397485680876626e-20
1.340143749999999955e+03,3.874488142170955281e-04,4.117144263642756286e-17,1.595242670049519915e-20
1.340162499999999909e+03,3.897289646603344072e-04,3.915737303073527832e-17,1.526133652522989385e-20
1.340181250000000091e+03,3.920152345011349883e-04,3.724064145914969102e-17,1.459944797192017427e-20
1.340200000000000045e+03,3.943074472070563167e-04,3.541660271181831075e-17,1.396555553668910335e-20
1.340218750000000000e+03,3.966054249134599017e-04,3.368083035890792694e-17,1.335850253348530725e-20
1.340237499999999955e+03,3.989089884590044360e-04,3.202910658771184089e-17,1.277717914046213967e-20
1.340256249999999909e+03,4.012179573837174333e-04,3.045741250440341258e-17,1.222052052308012025e-20
1.340275000000000091e+03,4.035321499425722049e-04,2.896191888092194393e-17,1.168750503327579087e-20
1.340293750000000045e+03,4.058513831357115124e-04,2.753897732538389970e-17,1.117715248086598387e-20
1.340312500000000000e+03,4.081754726991471192e-04,2.618511185832365803e-17,1.068852247321011701e-20
1.340331249999999955e+03,4.105042331613619204e-04,2.489701087538947464e-17,1.022071282289853237e-20
1.340349999999999909e+03,4.128374778103753497e-04,2.367151947938667750e-17,9.772858016651294362e-21
1.340368750000000091e+03,4.151750187433480687e-04,2.250563216533342326e-17,9.344127747665269277e-21
1.340387500000000045e+03,4.175166668735996278e-04,2.139648584157542716e-17,8.933725505157439185e-21
1.340406250000000000e+03,4.198622319545359410e-04,2.034135317283290861e-17,8.540887220769710054e-21
1.340424999999999955e+03,4.222115225814706370e-04,1.933763622961445435e-17,8.164879968275919522e-21
1.340443749999999909e+03,4.245643462200183083e-04,1.838286043089291532e-17,7.805000715810702625e-21
1.340462500000000091e+03,4.269205092270629814e-04,1.747466876597916127e-17,7.460575127441695329e-21
1.340481250000000045e+03,4.292798168653755471e-04,1.661081628360185190e-17,7.130956412465349199e-21
1.340500000000000000e+03,4.316420733183570671e-04,1.578916483536287640e-17,6.815524220363024221e-21
1.340518749999999955e+03,4.340070817162018191e-04,1.500767806262533057e-17,6.513683580027331855e-21
1.340537499999999909e+03,4.363746441580021733e-04,1.426441661514537463e-17,6.224863880955705069e-21
1.340556250000000091e+03,4.387445617188180246e-04,1.355753359134688991e-17,5.948517894807921860e-21
1.340575000000000045e+03,4.411166344718405407e-04,1.288527018993950625e-17,5.684120836089398894e-21
1.340593750000000000e+03,4.434906615258261942e-04,1.224595156302729538e-17,5.431169460246161820e-21
1.340612499999999955e+03,4.458664410181152052e-04,1.163798286194371000e-17,5.189181197125461017e-21
1.340631249999999909e+03,4.482437701745238447e-04,1.105984546662319227e-17,4.957693319628180732e-21
1.340650000000000091e+03,4.506224452811886266e-04,1.051009339021586267e-17,4.736262144330711801e-21
1.340668750000000045e+03,4.530022617462542661e-04,9.987349851015208145e-18,4.524462264929381623e-21
1.340687500000000000e+03,4.553830140963503487e-04,9.490304003920354281e-18,4.321885815386068680e-21
1.340706249999999955e+03,4.577644960198191753e-04,9.017707824070521337e-18,4.128141762793724492e-21
1.340724999999999909e+03,4.601465003672695724e-04,8.568373135884943140e-18,3.942855227977029890e-21
1.340743750000000091e+03,4.625288191970484400e-04,8.141168780553067139e-18,3.765666833438418765e-21
1.340762500000000045e+03,4.649112437715925195e-04,7.735017915842692889e-18,3.596232076825235207e-21
1.340781250000000000e+03,4.672935645928067241e-04,7.348895441930774074e-18,3.434220729586099064e-21
1.340799999999999955e+03,4.696755714418781561e-04,6.981825547655036406e-18,3.279316259574489037e-21
1.340818749999999909e+03,4.720570533691457018e-04,6.632879371503310309e-18,3.131215276224669740e-21
1.340837500000000091e+03,4.744377987440757884e-04,6.301172772061173762e-18,2.989626998214289652e-21
1.340856250000000045e+03,4.768175952690052971e-04,5.985864202980725345e-18,2.854272742076114278e-21
1.340875000000000000e+03,4.791962299987996120e-04,5.686152687460444975e-18,2.724885431159607553e-21
1.340893749999999955e+03,4.815734893679046030e-04,5.401275887791986570e-18,2.601209124207615842e-21
1.340912499999999909e+03,4.839491592343119451e-04,5.130508265539254811e-18,2.482998562792365817e-21
1.340931250000000091e+03,4.863230248662591022e-04,4.873159328064855369e-18,2.370018736435679475e-21
1.340950000000000045e+03,4.886948709882782665e-04,4.628571957594572463e-18,2.262044465439106550e-21
1.340968750000000000e+03,4.910644818093694601e-04,4.396120818756716997e-18,2.158860000177934500e-21
1.340987499999999955e+03,4.934316410449120444e-04,4.175210841167224705e-18,2.060258636390118156e-21
1.341006249999999909e+03,4.957961319369652130e-04,3.965275773456790471e-18,1.966042345798647700e-21
1.341025000000000091e+03,4.981577372706125564e-04,3.765776805461974324e-18,1.876021421475645349e-21
1.341043750000000045e+03,5.005162394400652177e-04,3.576201255415024802e-18,1.790014137565195496e-21
1.341062500000000000e+03,5.028714204042554654e-04,3.396061319066884249e-18,1.707846422177009396e-21
1.341081249999999955e+03,5.052230617860970288e-04,3.224892877950968301e-18,1.629351543920905466e-21
1.341099999999999909e+03,5.075709448525972519e-04,3.062254363930029703e-18,1.554369810533278163e-21
1.341118750000000091e+03,5.099148505480376918e-04,2.907725677471380811e-18,1.482748279779238015e-21
1.341137500000000045e+03,5.122545595329250573e-04,2.760907157119135690e-18,1.414340481949263494e-21
1.341156250000000000e+03,5.145898522035997642e-04,2.621418597777306613e-18,1.349006153425634221e-21
1.341174999999999955e+03,5.169205087072050809e-04,2.488898315527743737e-18,1.286610980938692063e-21
1.341193749999999909e+03,5.192463089921344052e-04,2.363002256798084850e-18,1.227026356184447339e-21
1.341212500000000091e+03,5.215670328092329939e-04,2.243403149801634091e-18,1.170129140175653286e-21
1.341231250000000045e+03,5.238824597534133282e-04,2.129789696333890474e-18,1.115801437203966082e-21
1.341250000000000000e+03,5.261923692787443896e-04,2.021865801886702586e-18,1.063930377791751150e-21
1.341268749999999955e+03,5.284965407512976247e-04,1.919349842482295275e-18,1.014407910524353371e-21
1.341287499999999909e+03,5.307947534379113584e-04,1.821973966323823387e-18,9.671306021082410992e-22
1.341306250000000091e+03,5.330867865704098235e-04,1.729483428749230324e-18,9.219994456742915652e-22
1.341325000000000045e+03,5.353724193356572316e-04,1.641635958859914194e-18,8.789196766769528088e-22
1.341343750000000000e+03,5.376514309350411162e-04,1.558201156364857629e-18,8.378005963699002319e-22
1.341362499999999955e+03,5.399236005904255783e-04,1.478959917207535050e-18,7.985554023339825455e-22
1.341381249999999909e+03,5.421887075955503840e-04,1.403703886624736659e-18,7.611010259469124963e-22
1.341400000000000091e+03,5.444465312981814189e-04,1.332234938336494848e-18,7.253579763409659724e-22
1.341418750000000045e+03,5.466968511802107857e-04,1.264364678652520302e-18,6.912501908432450695e-22
1.341437500000000000e+03,5.489394468490957271e-04,1.199913974305160742e-18,6.587048913679825109e-22
1.341456249999999955e+03,5.511740980821532715e-04,1.138712502883254849e-18,6.276524467196190123e-22
