signal_nm,fixed_idler_display_nm,pump_from_energy_nm,pmf2_norm,pump_amp_norm,f2_norm
1321.0199999999536,1569.2018340265377,717.227647504743,0.24236543963545798,0.21782231117265033,0.011499762669710383
1321.0299999999536,1569.2018340265377,717.2305952758404,0.24169131645480096,0.21722266579356223,0.011404724229461352
1321.0399999999536,1569.2018340265377,717.2335430265397,0.24101826445953195,0.21662413573798114,0.011310377587210457
1321.0499999999536,1569.2018340265377,717.2364907568411,0.24034628452353587,0.21602672089865596,0.01121671854758938
1321.0599999999536,1569.2018340265377,717.2394384667449,0.23967537750382345,0.21543042116032665,0.011123742933233257
1321.0699999999536,1569.2018340265377,717.2423861562513,0.2390055442515943,0.2148352363996562,0.011031446585268554
1321.0799999999535,1569.2018340265377,717.2453338253604,0.2383367856106177,0.2142411664853682,0.01093982536322264
1321.0899999999535,1569.2018340265377,717.2482814740723,0.2376691024141518,0.21364821127815695,0.010848875144845168
1321.0999999999535,1569.2018340265377,717.2512291023877,0.23700249548564722,0.2130563706306881,0.010758591826114987
1321.1099999999535,1569.2018340265377,717.2541767103063,0.23633696564200996,0.21246564438785098,0.010668971321386398
1321.1199999999535,1569.2018340265377,717.2571242978285,0.2356725136888047,0.21187603238650837,0.010580009563117276
1321.1299999999535,1569.2018340265377,717.2600718649544,0.2350091404211724,0.21128753445565734,0.010491702501900738
1321.1399999999535,1569.2018340265377,717.2630194116845,0.23434684663146096,0.21070015041640802,0.010404046106774582
1321.1499999999535,1569.2018340265377,717.2659669380189,0.23368563310233825,0.21011388008205253,0.010317036364887018
1321.1599999999535,1569.2018340265377,717.2689144439576,0.23302550059365973,0.2095287232581344,0.010230669280897874
1321.1699999999535,1569.2018340265377,717.2718619295009,0.2323664498795184,0.20894467974229108,0.01014494087856738
1321.1799999999535,1569.2018340265377,717.2748093946492,0.23170848170277272,0.20836174932443735,0.010059847198740937
1321.1899999999534,1569.2018340265377,717.2777568394026,0.23105159681659784,0.20777993178674328,0.009975384301136746
1321.1999999999534,1569.2018340265377,717.2807042637612,0.2303957959476114,0.2071992269037032,0.009891548262714428
1321.2099999999534,1569.2018340265377,717.2836516677253,0.22974107982898861,0.2066196344420485,0.009808335179069651
1321.2199999999534,1569.2018340265377,717.2865990512952,0.22908744917572751,0.2060411541608379,0.009725741163341767
1321.2299999999534,1569.2018340265377,717.289546414471,0.22843490469633143,0.20546378581152766,0.009643762346691852
1321.2399999999534,1569.2018340265377,717.2924937572529,0.22778344708816736,0.20488752913794975,0.009562394878069628
1321.2499999999534,1569.2018340265377,717.2954410796411,0.22713307704737995,0.20431238387631456,0.009481634924596567
1321.2599999999534,1569.2018340265377,717.298388381636,0.22648379525135615,0.20373834975523544,0.009401478670797297
1321.2699999999534,1569.2018340265377,717.3013356632378,0.22583560237481604,0.20316542649577468,0.009321922319245265
1321.2799999999534,1569.2018340265377,717.3042829244463,0.22518849908512398,0.20259361381157864,0.009242962090340532
1321.2899999999534,1569.2018340265377,717.307230165262,0.22454248603175891,0.2020229114086586,0.009164594221822973
1321.2999999999533,1569.2018340265377,717.3101773856853,0.22389756386978593,0.20145331898557062,0.00908681496971628
1321.3099999999533,1569.2018340265377,717.3131245857162,0.22325373323040187,0.20088483623346112,0.009009620607090851
1321.3199999999533,1569.2018340265377,717.3160717653549,0.22261099474584423,0.20031746283604723,0.008933007425042383
1321.3299999999533,1569.2018340265377,717.3190189246016,0.22196934903575635,0.19975119846961953,0.008856971732100158
1321.3399999999533,1569.2018340265377,717.3219660634566,0.22132879671407982,0.19918604280306654,0.00878150985446999
1321.3499999999533,1569.2018340265377,717.32491318192,0.22068933838152377,0.1986219954979651,0.008706618135704268
1321.3599999999533,1569.2018340265377,717.3278602799921,0.22005097463151593,0.19805905620853853,0.008632292936898883
1321.3699999999533,1569.2018340265377,717.330807357673,0.21941370605477536,0.19749722458172533,0.00855853063683785
1321.3799999999533,1569.2018340265377,717.3337544149633,0.2187775332213754,0.19693650025709533,0.00848532763124521
1321.3899999999533,1569.2018340265377,717.3367014518627,0.21814245670454543,0.19637688286711205,0.008412680333700016
1321.3999999999533,1569.2018340265377,717.3396484683717,0.21750847706144563,0.19581837203687638,0.00834058517482473
1321.4099999999532,1569.2018340265377,717.3425954644904,0.21687559484347166,0.19526096738434534,0.008269038602665583
1321.4199999999532,1569.2018340265377,717.3455424402191,0.21624381059339745,0.19470466852024929,0.008198037082534151
1321.4299999999532,1569.2018340265377,717.348489395558,0.21561312484454473,0.19414947504820235,0.008127577096945249
1321.4399999999532,1569.2018340265377,717.351436330507,0.2149835381201159,0.1935953865647052,0.008057655145552477
1321.4499999999532,1569.2018340265377,717.3543832450669,0.21435505093616375,0.19304240265902065,0.007988267745209386
1321.4599999999532,1569.2018340265377,717.3573301392374,0.21372766380376973,0.1924905229134756,0.007919411430032698
1321.4699999999532,1569.2018340265377,717.3602770130191,0.2131013772202387,0.19193974690325144,0.007851082751015181
1321.4799999999532,1569.2018340265377,717.3632238664119,0.21247619167428794,0.191390074196536,0.0077832782761921215
1321.4899999999532,1569.2018340265377,717.366170699416,0.21185210764529186,0.19084150435450606,0.007715994590570311
1321.4999999999532,1569.2018340265377,717.369117512032,0.2112291256142605,0.1902940369312678,0.0076492282964793915
1321.5099999999532,1569.2018340265377,717.3720643042598,0.2106072460397587,0.1897476714740714,0.007582976012668983
1321.5199999999531,1569.2018340265377,717.3750110760994,0.2099864693790801,0.18920240752323,0.007517234375031646
1321.5299999999531,1569.2018340265377,717.3779578275515,0.20936679607658926,0.18865824461203967,0.007452000036130975
1321.5399999999531,1569.2018340265377,717.3809045586162,0.2087482265782698,0.18811518226699364,0.007387269665694657
1321.5499999999531,1569.2018340265377,717.3838512692935,0.20813076130777605,0.18757322000772242,0.007323039949712996
1321.559999999953,1569.2018340265377,717.3867979595836,0.20751440068969387,0.18703235734699855,0.007259307591223169
1321.569999999953,1569.2018340265377,717.3897446294868,0.2068991451378686,0.18649259379080227,0.0071960693098546595
